"","uid","residence","prewarning","group","gender","age","bot_dummy","rebuttal_dummy","income_national","income_sample","income_sample_abs","accuracy","worth","articleId","sixgroup"
"21458",758,"广西南宁","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21459",760,"四川成都","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"anesthesia","AIL_platform_rebuttal"
"21460",762,"宁夏银川","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"anesthesia","AIL_platform_rebuttal"
"21461",765,"河南开封","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,1,1,4,5,"anesthesia","AIL_platform_rebuttal"
"21462",767,"上海上海","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,5,4,4,"anesthesia","AIL_platform_rebuttal"
"21463",768,"广东佛山","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"anesthesia","AIL_platform_rebuttal"
"21464",772,"山东济南","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,3,4,5,"anesthesia","AIL_platform_rebuttal"
"21465",774,"黑龙江齐齐哈尔","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,1,1,1,1,"anesthesia","AIL_platform_rebuttal"
"21466",778,"北京北京","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"anesthesia","NewsL_platform_rebuttal"
"21467",780,"江西上饶","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,4,4,"anesthesia","AIL_platform_rebuttal"
"21468",786,"河北石家庄","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21469",791,"北京北京","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"anesthesia","NewsL_platform_rebuttal"
"21470",793,"天津天津","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,3,4,5,"anesthesia","AIL_platform_rebuttal"
"21471",794,"河南南阳","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,2,2,5,5,"anesthesia","AIL_platform_rebuttal"
"21472",795,"安徽淮南","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21473",799,"浙江杭州","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","AIL_platform_rebuttal"
"21474",800,"北京北京","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","AIL_platform_rebuttal"
"21475",803,"河北廊坊","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,4,4,"anesthesia","AIL_platform_rebuttal"
"21476",804,"上海上海","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,5,3,2,"anesthesia","NewsL_platform_rebuttal"
"21477",808,"四川成都","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,5,5,"anesthesia","AIL_platform_rebuttal"
"21478",811,"天津天津","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"anesthesia","AIL_platform_rebuttal"
"21479",812,"山东济南","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"anesthesia","AIL_platform_rebuttal"
"21480",813,"四川达州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,3,2,2,1,"anesthesia","AIL_platform_rebuttal"
"21481",815,"山东临沂","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,2,2,"anesthesia","AIL_platform_rebuttal"
"21482",826,"天津天津","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","AIL_platform_rebuttal"
"21483",831,"山东济南","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,4,4,"anesthesia","AIL_platform_rebuttal"
"21484",834,"江苏苏州","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,4,4,2,"anesthesia","AIL_platform_rebuttal"
"21485",837,"浙江杭州","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,5,4,"anesthesia","AIL_platform_rebuttal"
"21486",838,"河南南阳","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,2,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21487",841,"上海上海","AIL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,5,2,2,"anesthesia","AIL_platform_rebuttal"
"21488",844,"福建福州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,1,4,"anesthesia","AIL_platform_rebuttal"
"21489",857,"福建福州","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","NewsL_platform_rebuttal"
"21490",864,"河北承德","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,2,2,4,2,"anesthesia","AIL_platform_rebuttal"
"21491",865,"北京北京","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"anesthesia","AIL_platform_rebuttal"
"21492",868,"四川成都","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","AIL_platform_rebuttal"
"21493",870,"山东青岛","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","AIL_platform_rebuttal"
"21494",873,"江苏南京","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,3,4,"anesthesia","NewsL_platform_rebuttal"
"21495",874,"山东威海","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"anesthesia","AIL_platform_rebuttal"
"21496",880,"上海上海","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,5,2,1,"anesthesia","NewsL_platform_rebuttal"
"21497",884,"广东佛山","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,4,2,"anesthesia","NewsL_platform_rebuttal"
"21498",885,"河北石家庄","AIL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",4,4,2,4,4,"anesthesia","AIL_platform_rebuttal"
"21499",888,"四川眉山","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,4,4,"anesthesia","AIL_platform_rebuttal"
"21500",892,"北京北京","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"anesthesia","NewsL_platform_rebuttal"
"21501",893,"广东揭阳","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",3,1,1,1,1,"anesthesia","NewsL_platform_rebuttal"
"21502",894,"贵州黔西南","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,2,2,4,5,"anesthesia","NewsL_platform_rebuttal"
"21503",898,"内蒙古呼伦贝尔","NewsL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",4,2,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21504",900,"广东深圳","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"anesthesia","NewsL_platform_rebuttal"
"21505",903,"广东梅州","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,1,1,3,4,"anesthesia","NewsL_platform_rebuttal"
"21506",904,"上海上海","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,5,5,5,"anesthesia","AIL_platform_rebuttal"
"21507",912,"湖南长沙","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","NewsL_platform_rebuttal"
"21508",913,"广东广州","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","NewsL_platform_rebuttal"
"21509",914,"安徽马鞍山","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"anesthesia","NewsL_platform_rebuttal"
"21510",918,"江西萍乡","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"anesthesia","NewsL_platform_rebuttal"
"21511",919,"江苏苏州","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","NewsL_platform_rebuttal"
"21512",924,"天津天津","NewsL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",5,5,3,1,3,"anesthesia","NewsL_platform_rebuttal"
"21513",927,"四川成都","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,3,3,4,"anesthesia","NewsL_platform_rebuttal"
"21514",929,"广东湛江","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,1,1,1,1,"anesthesia","NewsL_platform_rebuttal"
"21515",932,"广西钦州","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,3,2,2,2,"anesthesia","NewsL_platform_rebuttal"
"21516",935,"浙江台州","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"anesthesia","NewsL_platform_rebuttal"
"21517",939,"贵州毕节","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,2,2,4,1,"anesthesia","NewsL_platform_rebuttal"
"21518",942,"湖北武汉","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"anesthesia","NewsL_platform_rebuttal"
"21519",943,"山东济宁","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,5,5,"anesthesia","NewsL_platform_rebuttal"
"21520",947,"上海上海","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,5,4,4,"anesthesia","NewsL_platform_rebuttal"
"21521",951,"江苏南京","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,1,4,"anesthesia","AIL_platform_rebuttal"
"21522",955,"北京北京","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","AIL_platform_rebuttal"
"21523",957,"上海上海","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,5,4,4,"anesthesia","NewsL_platform_rebuttal"
"21524",961,"广东肇庆","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,2,2,3,4,"anesthesia","AIL_platform_rebuttal"
"21525",962,"广东深圳","AIL","platform_rebuttal","1",1,"bot_FALSE","rebuttal_TRUE",5,5,4,3,3,"anesthesia","AIL_platform_rebuttal"
"21526",967,"北京北京","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"anesthesia","AIL_platform_rebuttal"
"21527",974,"广东佛山","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,5,2,"anesthesia","AIL_platform_rebuttal"
"21528",975,"陕西西安","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,4,2,1,3,"anesthesia","NewsL_platform_rebuttal"
"21529",979,"山东济南","AIL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,3,5,5,"anesthesia","AIL_platform_rebuttal"
"21530",980,"福建龙岩","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21531",983,"浙江绍兴","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,4,3,3,"anesthesia","NewsL_platform_rebuttal"
"21532",985,"上海上海","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,5,3,3,"anesthesia","NewsL_platform_rebuttal"
"21533",992,"河北石家庄","NewsL","platform_rebuttal","1",6,"bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"anesthesia","NewsL_platform_rebuttal"
"21534",995,"广东惠州","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"anesthesia","NewsL_platform_rebuttal"
"21535",997,"黑龙江牡丹江","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,2,1,3,4,"anesthesia","AIL_platform_rebuttal"
"21536",1000,"山东济南","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,2,2,"anesthesia","AIL_platform_rebuttal"
"21537",1001,"河北石家庄","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"anesthesia","NewsL_platform_rebuttal"
"21538",1004,"江西南昌","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,4,2,"anesthesia","AIL_platform_rebuttal"
"21539",1007,"湖北襄阳","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,4,2,4,5,"anesthesia","NewsL_platform_rebuttal"
"21540",1008,"河南漯河","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,2,2,5,3,"anesthesia","AIL_platform_rebuttal"
"21541",1011,"河北唐山","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,2,"anesthesia","NewsL_platform_rebuttal"
"21542",1013,"山东青岛","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","NewsL_platform_rebuttal"
"21543",1014,"湖南衡阳","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,4,2,3,1,"anesthesia","AIL_platform_rebuttal"
"21544",1018,"北京北京","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","NewsL_platform_rebuttal"
"21545",1020,"江苏常州","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"anesthesia","AIL_platform_rebuttal"
"21546",1022,"北京北京","AIL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,4,5,4,"anesthesia","AIL_platform_rebuttal"
"21547",1023,"陕西商洛","NewsL","platform_rebuttal","2",7,"bot_FALSE","rebuttal_TRUE",3,1,1,2,4,"anesthesia","NewsL_platform_rebuttal"
"21548",1025,"四川成都","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"anesthesia","NewsL_platform_rebuttal"
"21549",1029,"河南郑州","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21550",1030,"上海上海","AIL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",5,5,5,4,5,"anesthesia","AIL_platform_rebuttal"
"21551",1032,"广东汕头","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,1,1,2,1,"anesthesia","AIL_platform_rebuttal"
"21552",1033,"江苏无锡","NewsL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","NewsL_platform_rebuttal"
"21553",1034,"山东德州","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,1,1,3,2,"anesthesia","NewsL_platform_rebuttal"
"21554",1036,"江苏南京","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","NewsL_platform_rebuttal"
"21555",1039,"河南焦作","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,2,1,2,2,"anesthesia","AIL_platform_rebuttal"
"21556",1042,"四川成都","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"anesthesia","AIL_platform_rebuttal"
"21557",1043,"安徽未知","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21558",1046,"四川成都","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,4,4,"anesthesia","NewsL_platform_rebuttal"
"21559",1047,"湖南常德","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,3,2,5,5,"anesthesia","NewsL_platform_rebuttal"
"21560",1053,"上海上海","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,5,1,1,"anesthesia","AIL_platform_rebuttal"
"21561",1060,"陕西咸阳","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21562",1061,"江苏淮安","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,4,5,"anesthesia","NewsL_platform_rebuttal"
"21563",1062,"河北石家庄","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,4,2,3,4,"anesthesia","AIL_platform_rebuttal"
"21564",1063,"北京北京","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"anesthesia","NewsL_platform_rebuttal"
"21565",1065,"福建泉州","NewsL","platform_rebuttal","2",1,"bot_FALSE","rebuttal_TRUE",5,5,3,4,5,"anesthesia","NewsL_platform_rebuttal"
"21566",1074,"江苏苏州","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,4,5,"anesthesia","NewsL_platform_rebuttal"
"21567",1075,"浙江绍兴","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"anesthesia","NewsL_platform_rebuttal"
"21568",1085,"山西太原","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,2,2,"anesthesia","NewsL_platform_rebuttal"
"21569",1086,"河北保定","AIL","platform_rebuttal","2",6,"bot_FALSE","rebuttal_TRUE",4,2,2,2,1,"anesthesia","AIL_platform_rebuttal"
"21570",1087,"重庆重庆","AIL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",4,4,2,2,2,"anesthesia","AIL_platform_rebuttal"
"21571",1088,"上海上海","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,5,2,1,"anesthesia","AIL_platform_rebuttal"
"21572",1091,"湖北武汉","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,2,"anesthesia","NewsL_platform_rebuttal"
"21573",1095,"辽宁丹东","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,1,1,2,2,"anesthesia","AIL_platform_rebuttal"
"21574",1096,"黑龙江齐齐哈尔","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,1,1,3,3,"anesthesia","AIL_platform_rebuttal"
"21575",1100,"山东济南","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"anesthesia","AIL_platform_rebuttal"
"21576",1102,"山西太原","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,4,2,2,4,"anesthesia","NewsL_platform_rebuttal"
"21577",1107,"上海上海","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,5,1,1,"anesthesia","AIL_platform_rebuttal"
"21578",1109,"广西桂林","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,3,2,1,2,"anesthesia","AIL_platform_rebuttal"
"21579",1110,"陕西西安","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,4,2,4,5,"anesthesia","NewsL_platform_rebuttal"
"21580",1111,"天津天津","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"anesthesia","AIL_platform_rebuttal"
"21581",1112,"山东烟台","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,4,2,"anesthesia","AIL_platform_rebuttal"
"21582",1118,"湖南株洲","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","NewsL_platform_rebuttal"
"21583",1119,"浙江宁波","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,3,3,"anesthesia","NewsL_platform_rebuttal"
"21584",1120,"广东东莞","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,4,3,1,"anesthesia","AIL_platform_rebuttal"
"21585",1121,"青海海东","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,2,1,4,5,"anesthesia","NewsL_platform_rebuttal"
"21586",1124,"四川成都","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,4,"anesthesia","NewsL_platform_rebuttal"
"21587",1126,"山东青岛","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"anesthesia","NewsL_platform_rebuttal"
"21588",1127,"重庆重庆","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,4,2,3,2,"anesthesia","NewsL_platform_rebuttal"
"21589",1133,"山西太原","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"anesthesia","NewsL_platform_rebuttal"
"21590",1137,"广东广州","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,3,"anesthesia","AIL_platform_rebuttal"
"21591",1138,"山东聊城","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,1,1,4,3,"anesthesia","NewsL_platform_rebuttal"
"21592",1139,"重庆重庆","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21593",1140,"广东东莞","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,5,4,"anesthesia","NewsL_platform_rebuttal"
"21594",1145,"辽宁抚顺","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,2,2,3,2,"anesthesia","AIL_platform_rebuttal"
"21595",1154,"河南驻马店","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,1,1,4,5,"anesthesia","AIL_platform_rebuttal"
"21596",1157,"贵州毕节","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,2,2,4,5,"anesthesia","AIL_platform_rebuttal"
"21597",1158,"安徽合肥","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"anesthesia","AIL_platform_rebuttal"
"21598",1159,"山西晋中","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,3,2,1,4,"anesthesia","NewsL_platform_rebuttal"
"21599",1161,"广西桂林","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,3,2,4,3,"anesthesia","NewsL_platform_rebuttal"
"21600",1171,"江苏苏州","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,4,5,"anesthesia","AIL_platform_rebuttal"
"21601",1181,"广西南宁","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,3,2,1,3,"anesthesia","AIL_platform_rebuttal"
"21602",1183,"重庆重庆","NewsL","platform_rebuttal","2",1,"bot_FALSE","rebuttal_TRUE",4,4,2,3,4,"anesthesia","NewsL_platform_rebuttal"
"21603",1191,"内蒙古包头","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"anesthesia","AIL_platform_rebuttal"
"21604",1193,"福建宁德","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21605",1194,"云南玉溪","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21606",1196,"广西南宁","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,3,2,4,4,"anesthesia","NewsL_platform_rebuttal"
"21607",1198,"河北石家庄","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,2,2,"anesthesia","NewsL_platform_rebuttal"
"21608",1200,"广西梧州","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,2,2,2,1,"anesthesia","AIL_platform_rebuttal"
"21609",1206,"福建莆田","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"anesthesia","AIL_platform_rebuttal"
"21610",1208,"山东济南","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","AIL_platform_rebuttal"
"21611",1210,"重庆重庆","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,4,2,5,5,"anesthesia","AIL_platform_rebuttal"
"21612",1212,"浙江台州","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,1,2,"anesthesia","NewsL_platform_rebuttal"
"21613",1218,"福建厦门","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","NewsL_platform_rebuttal"
"21614",1220,"浙江杭州","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,4,2,"anesthesia","NewsL_platform_rebuttal"
"21615",1221,"湖北武汉","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"anesthesia","AIL_platform_rebuttal"
"21616",1225,"内蒙古赤峰","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,2,2,3,3,"anesthesia","NewsL_platform_rebuttal"
"21617",1229,"贵州贵阳","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"anesthesia","NewsL_platform_rebuttal"
"21618",1230,"广东清远","NewsL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",4,2,1,2,1,"anesthesia","NewsL_platform_rebuttal"
"21619",1237,"广东广州","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,3,"anesthesia","AIL_platform_rebuttal"
"21620",1239,"山东青岛","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,3,"anesthesia","AIL_platform_rebuttal"
"21621",1240,"河南安阳","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,2,2,1,2,"anesthesia","AIL_platform_rebuttal"
"21622",1242,"湖南衡阳","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21623",1246,"辽宁沈阳","NewsL","platform_rebuttal","2",6,"bot_FALSE","rebuttal_TRUE",5,5,3,4,5,"anesthesia","NewsL_platform_rebuttal"
"21624",1254,"广东广州","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"anesthesia","NewsL_platform_rebuttal"
"21625",1257,"广东深圳","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"anesthesia","NewsL_platform_rebuttal"
